id,title,status,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,average_rating,ratings_count,release_year
814340,Cha Cha Real Smooth,Released,0,108,FALSE,/1LMGpNSUekWg3XCPweN33knQPW9.jpg,0,https://tv.apple.com/movie/umc.cmc.6loo9fah7vwj2zpp7ehactlpd,tt14376344,en,Cha Cha Real Smooth,"Fresh out of college and stuck at his New Jersey home without a clear path forward, 22-year-old Andrew begins working as a party starter for bar/bat mitzvahs—where he strikes up a unique friendship with a young mom and her teenage daughter.",/z8IPItbwRrJ3QWdCePOnWS1jueY.jpg,Falling in love is easy. Growing up is hard.,"Comedy, Drama, Romance","PictureStart, TeaTime Pictures, Endeavor Content",United States of America,English,"new jersey, autism, bar mitzvah, late coming of age, mother son relationship, brother brother relationship",7.152,244,2022
515741,Angel of Mine,Released,230193,98,FALSE,/61EpZBNVwXHgJmr0jPKO9qkIWnN.jpg,0,,tt7058080,en,Angel of Mine,A woman grieving over the death of her daughter loses grip of reality when she begins to think her girl may still be alive.,/q8IxjDRqJ7jFtt5Fn0jcXjiRVoF.jpg,,"Drama, Thriller, Mystery","Garlin Pictures, Screen Australia, Film Victoria, SixtyFourSixty","Australia, United States of America",English,"australia, obsession, stalker, swimming pool, remake, grief, stalking, home invasion, ice skating, divorced couple, mother daughter relationship",6.244,244,2019
44977,Dhoom 3,Released,91000000,171,FALSE,/3SmbEb7T2Ypg5vBwLflLeVXkkQ1.jpg,19500000,,tt1833673,hi,धूम ३,"To avenge his father's death, a circus entertainer trained in magic and acrobatics turns thief to take down a corrupt bank in Chicago. Two cops from Mumbai are assigned to the case.",/rUVTM5EQUQ2I0fcfE46AkvBYWae.jpg,,"Action, Adventure, Crime, Thriller","Yash Raj Films, Dhoom Studios",India,"English, Hindi","circus, bank robber, sequel, heist, bank heist, motorcycle chase",6,244,2013
157099,Better Living Through Chemistry,Released,75143,91,FALSE,/qnx8XZfvCNhRZCWThq2UW2BV5Gb.jpg,5000000,,tt1609479,en,Better Living Through Chemistry,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.",/9PpwTNDsXnuGHcwBdpgybVSwsFN.jpg,Happiness has no formula,"Drama, Comedy","Ealing Metro International, Occupant Entertainment, Altus Productions, Aegis Film Fund","United Kingdom, United States of America",English,"pharmacist, dark comedy, trophy wife",5.926,244,2014
11671,Elegy,Released,14894347,112,FALSE,/w2ZzfY9ENRY43CDYhDWvQnYP8Fi.jpg,13000000,,tt0974554,en,Elegy,"Cultural critic David Kepesh finds his life -- which he indicates is a state of ""emancipated manhood"" -- thrown into tragic disarray by Consuela Castillo, a well-mannered student who awakens a sense of sexual possessiveness in her teacher.",/ct1UoptpqBLJuCTftC7Z2yT2EM.jpg,,"Drama, Romance",Lakeshore Entertainment,United States of America,"English, Spanish","sexual attraction, cuban, critic, hedonism, possessiveness, woman director",6.244,244,2008
858815,Photocopier,Released,0,130,FALSE,/sOUbKrT7tY33nouezzYNCJJXIHK.jpg,0,,tt13729220,id,Penyalin Cahaya,"When photos of her at a party cause her to lose a scholarship, a student investigates whether something devastating happened to her that night.",/wjNNm0eZKNZ40Fqlc9QewDxy0by.jpg,,"Drama, Mystery, Thriller","Rekata Studio, Kaninga Pictures",Indonesia,Indonesian,,6.967,244,2021
14072,Rab Ne Bana Di Jodi,Released,0,167,FALSE,/AcLsfw3TVZGFFT8yRA5StPKk65y.jpg,0,http://www.yashrajfilms.com/microsites/rnbdjmicro/rnbdj.html,tt1182937,hi,रब ने बना दी जोड़ी,"A lonely 40-ish man, likely to remain a bachelor, has a chance to find the love of his life when he falls for a vivacious young woman.",/m8x6I2qf3R98HtF4DmJXcdxCU64.jpg,There Is An Extraordinary Love Story In Every Ordinary Jodi.,"Comedy, Drama, Romance",Yash Raj Films,India,"Hindi, English",,7.108,244,2008
19592,Dead Birds,Released,0,91,FALSE,/WyCraJdklEeet3hTJiAjzhmhWx.jpg,1500000,,tt0377749,en,Dead Birds,"A group of Confederate soldiers hole up on an abandoned plantation after robbing a bank, and find themselves at the mercy of supernatural forces.",/xB1qpndocvnS23qIv0F7OqYZLpj.jpg,There are worse things than dying.,"Horror, Thriller, Western","Dead Birds Films, Silver Nitrate",United States of America,English,"bank, desertion, alabama, supernatural, plantation, haunted house, black magic, demon, bank robbery, super power, ghost, american civil war, vahşet, evi",5.801,244,2004
7006,White Noise 2: The Light,Released,0,99,FALSE,/1g8u78FExsr4NZjHDOvHDi2uCgq.jpg,0,,tt0496436,en,White Noise 2: The Light,"A man's family brought back from the verge of death, he then discovers he can identify people who are about to die.",/7rp6W0Rj7BoopylLnIRsIScDu9W.jpg,Sometimes they don't come back alone.,"Thriller, Horror, Fantasy","Brightlight Pictures, Gold Circle Films","Canada, United States of America",English,"suicide, murder",5.494,244,2007
520331,Let Me Introduce You To Sofia,Released,3313429,98,FALSE,/edbJdTlYnqTvcydL3Ta1gZJlhZP.jpg,0,,tt8222342,it,Ti presento Sofia,"Gabriele is a divorced dad who owns a music store and is completely focused on taking care of his 10-year-old daughter Soﬁa who spends time with both parents. One day he bumps into his old friend Mara who - for the ﬁrst time since his separation - reignites his desire to be in a relationship. There is only one problem, Mara hates children!",/oL60cVFtOc15iM4PWFmI8Kd5fpL.jpg,,Comedy,"Banca Sella Patrimoni, Fondazione Pescarabruzzo, Medusa Film, Colorado Film",Italy,Italian,"love, single father",6.07,244,2018
754609,Mrs. Harris Goes to Paris,Released,10370305,116,FALSE,/AhkirfgU32n0D1uxpaGYJEKy2Hu.jpg,0,https://www.focusfeatures.com/mrs-harris-goes-to-paris,tt5151570,en,Mrs. Harris Goes to Paris,A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.,/2SV7RYEqiPr3LpTaI33eUtYn09c.jpg,Follow your dream.,"Drama, Comedy","Focus Features, Entertainment One, Superbe Films, Hero Squared, Elysian Films, uMedia, Moonriver","Belgium, Canada, France, Hungary, United Kingdom","French, English","paris, france, based on novel or book, widow, dress, fashion, cleaner, 1950s",7.17,244,2022
22643,Mickey's House of Villains,Released,0,70,FALSE,/e40eTcwQuYtQBUUgmAsJJ6v81MN.jpg,0,,tt0329374,en,Mickey's House of Villains,"The villains from the popular animated Disney films are gathered at the House of Mouse with plans to take over. Soon, the villains take over the house and kick out Mickey, Donald and Goofy. It's all up to Mickey and his friends to overthrow evil and return the House of Mouse to normal--or as close to normal as it gets.",/82qQAp7rcAwVnW12xbkVImp0unP.jpg,,"Family, Animation, Comedy","Disney Television Animation, Walt Disney Studios",United States of America,English,wretch,7.152,244,2002
173847,Amiche da morire,Released,0,0,FALSE,/wW5YjllCunTV8Jkop0dWCdswI0V.jpg,0,,tt2343371,it,Amiche da morire,Three very different women who are hiding a secret are forced to work together to save their own skin.,/4rD3eOOyyzVmEPfk1dBadNMcRGN.jpg,,"Romance, Crime, Comedy",,Italy,Italian,,6.4,244,2013
411736,Batman: Return of the Caped Crusaders,Released,0,78,FALSE,/oBwzYKdcbT7K8CEkKDbTspPAJkG.jpg,3500000,https://www.warnerbros.co.uk/movies/batman-return-of-the-caped-crusaders,tt5973626,en,Batman: Return of the Caped Crusaders,"Adam West and Burt Ward returns to their iconic roles of Batman and Robin. The film sees the superheroes going up against classic villains like The Joker, The Riddler, The Penguin and Catwoman, both in Gotham City… and in space.",/tHVnZuvVPeg6cVufF4hcNtCJsJK.jpg,The crusade continues...,"Action, Animation, Adventure, Crime, Science Fiction","Warner Premiere, DC Comics, Warner Bros. Animation, DC Entertainment",United States of America,English,"superhero, comic book, super power",6.461,244,2016
16023,South Park: Imaginationland,Released,0,67,FALSE,/u9e2MlxKpPkJf0YjOLlMkw7YLPo.jpg,0,,tt1308667,en,South Park: Imaginationland,Some of the boys from South Park Elementary find themselves on a balloon ride to an imaginary land. Upon their arrival they're faced with an unimaginable threat.,/eENI0WN2AAuQWfPmQupzMD6G4gV.jpg,A super-awesome action adventure!,"Comedy, Animation, Fantasy","Comedy Central, Paramount Home Entertainment, South Park Studios",United States of America,English,"adult humor, imaginary land, wager, suicide mission",7.934,244,2008
1032950,Hellhole,Released,0,90,FALSE,/xXSjMjCdZ6v7NIFvsSMNqe4ySkF.jpg,0,https://www.netflix.com/title/81486211,tt19724142,pl,Ostatnia Wieczerza,"In a monastery cut off from the world, the monks run a clinic for the possessed. One day, a young policeman Marek comes to the convent. Posing as a clergyman, he penetrates monastic life and tries to explain the recent, mysterious disappearance of several tormented inmates. It turns out, however, that there is no way out of the monastery.",/y47wBamj9vdqBeGaLEFTrYEPTeC.jpg,,Horror,Akson Studio,Poland,"Latin, Polish","monk, investigation, possession, monastery",6.057,244,2022
487611,Conviction,Released,0,110,FALSE,/3RfsWYx2DtF5l5lEKi6Azvb87Rq.jpg,0,,tt7799386,fr,Une Intime conviction,"Ever since she served on the jury during his trial, Nora has been convinced that Jacques Viguier is innocent, despite him being accused of murdering his wife. Following an appeal by the public prosecutor’s office, and fearing a miscarriage of justice, she convinces a leading lawyer to defend him during his second trial, on appeal. Together, they will put up a tenacious fight against injustice.",/aSiDOaB12twIXNN4tJWnCspwyys.jpg,,Drama,"Delante Films, uMedia, CNC","Belgium, France",French,"right and justice, based on true story, justice, fight for justice",6.912,244,2019
444149,Hellraiser: Judgment,Released,426290,81,FALSE,/bwwqixrDaChn0mJtbVL0oZtYjoW.jpg,350000,,tt5476182,en,Hellraiser: Judgment,"Detectives Sean and David Carter are on the case to find a gruesome serial killer terrorizing the city. Joining forces with Detective Christine Egerton, they dig deeper into a spiraling maze of horror that may not be of this world.",/wDAvDtcvPhkBjGIrHRPhhkMnLuj.jpg,Evil Seeks Evil.,Horror,Dimension Films,United States of America,English,"pinhead, sequel",4.945,244,2018
767499,The Manor,Released,0,81,FALSE,/7k7U0XWjo5LRAu9UxF9iGE3pCrF.jpg,0,https://www.amazon.com/gp/video/detail/B09FRGV4PX/,tt13372794,en,The Manor,"After suffering a stroke, Judith moves into a historic nursing home, where she begins to suspect something supernatural is preying on the residents. With no one willing to believe her, Judith must either escape the confines of the manor, or fall victim to the evil that dwells within it.",/eNf7Dp1m6eTKDY7p56iZdterZkL.jpg,Enjoy your stay.,Horror,"Amazon Studios, Blumhouse Television, Blumhouse Productions, Storm King Productions",United States of America,English,,5.551,244,2021
754934,Son,Released,0,98,FALSE,/ele7aCoLBYKagh3LSS6qGTGdyCi.jpg,0,,tt5624466,en,Son,"When a young boy contracts a mysterious illness, his mother must decide how far she will go to protect him from terrifying forces in her past.",/4fl6EdtMp6p0RKJgESdFti1J3dC.jpg,You can't outrun a family secret.,"Horror, Thriller","Belladonna Productions, Elastic Film, Park Films","Ireland, United Kingdom, United States of America",English,"detective, paranoia, motel, gore, murder, lucifer, hospital, doctor, police officer, illness, satanic cult, mother son relationship, demonic, cannibalism",6.008,243,2021
1872,Rise: Blood Hunter,Released,2850927,97,FALSE,/wai7w9pjMK2NEY22pns8nIY0ZQC.jpg,0,,tt0389328,en,Rise: Blood Hunter,A reporter on the trail of a sinister cult wakes up in a morgue to find herself a member of the undead. She goes on a personal vendetta for a group a cultists that are responsible for her death.,/h4QNqFITPXjRrWGELtbifg34T1V.jpg,They didn't leave her alive. They left her UNDEAD.,"Action, Adventure, Horror, Thriller","Ghost House Pictures, Destination Films, Mandate Pictures, Kingsgate Films, Samuel Goldwyn Films, Mandate International","New Zealand, United States of America",English,"morgue, undead, revenge",5.379,243,2007
455957,Domino,Released,0,89,FALSE,/oVW0qhssm5NsOqTEJgO9DRH2lYT.jpg,7800000,,tt3282076,en,Domino,"Seeking justice for his partner’s murder by an ISIS member, a Copenhagen police officer finds himself caught in a cat and mouse game with a duplicitous CIA agent who is using the killer as a pawn to trap other ISIS members.",/4ExrDZRhhmZkveXMjUzywc6266q.jpg,,"Crime, Thriller","N279 Entertainment, Backup Media, Schønne Film, Zilvermeer Productions, Recalcati Multimedia, saban, Action Brand, Beluga Tree, Proximus, Global Road Entertainment, Ciné+, Canal+","Belgium, Denmark, France, Italy, Netherlands","Arabic, English, French","cia, bullfighting, police, denmark, copenhagen, denmark, investigation, belgium, scandinavia, murder, drone, terrorism",4.6,243,2019
508138,Burn,Released,25373,89,FALSE,/3C14xx4RteMksSUwgYfI52B8Iu6.jpg,0,,tt8009314,en,Burn,"Lonely, unstable gas station attendant Melinda is tired of being overshadowed by her more confident, outgoing co-worker Sheila. When the gas station is held up at gunpoint by Billy, a desperate man in need of quick cash, Melinda finds an opportunity to make a connection with the robber, regardless of who gets hurt.",/ifSMo5x7SDXpettRt8TWY9EOquM.jpg,Hell of a night,"Thriller, Crime, Action","Hopscotch Pictures, Film Mode Entertainment, Particular Crowd, Yale Productions, Inwood Road Films",United States of America,English,"robbery, gas station, manipulation, loneliness, attempted rape, blue collar worker, escapee, petrol station",6.019,243,2019
84341,Smashed,Released,376597,85,FALSE,/5rdtiEBC6znvGr5ep2TfeqI1JCC.jpg,500000,,tt2063781,en,Smashed,"Kate and Charlie like to have a good time. Their marriage thrives on a shared fondness for music, laughter… and getting smashed. When Kate’s partying spirals into hard-core asocial behavior, compromising her job as an elementary schoolteacher, something’s got to give. But change isn’t exactly a cakewalk. Sobriety means she will have to confront the lies she’s been spinning at work, her troubling relationship with her mother, and the nature of her bond with Charlie.",/zsntSuUeXrDCYtWK4io6uoMi4mY.jpg,,"Comedy, Drama",Super Crispy Entertainment,United States of America,English,"husband wife relationship, support group, addiction, teacher, drinking, alcoholic, substance abuse, losing a job",6.477,243,2012
345918,Come and Find Me,Released,0,112,FALSE,/iSEWAFjGP90iLWIvX1q7BAyStem.jpg,0,,tt2597768,en,Come and Find Me,"When his girlfriend goes missing, David must track down her whereabouts after he realizes she's not who she was pretending to be.",/iU5HQB70sL5nsa4JJuPplgqsFjk.jpg,,"Drama, Thriller, Mystery","Oddfellows Entertainment, Automatik Entertainment, Motion Picture Capital",United States of America,English,"detective, girlfriend, neighbor, disappearance, photograph, missing person, backyard, vancouver",5.58,243,2016
25961,Pokémon: The Rise of Darkrai,Released,42538454,90,FALSE,/dGulOAB9N4qJlafWxI4YczXDA4I.jpg,0,https://www.pokemon.com/us/pokemon-episodes/pokemon-movies/pokemon-the-rise-of-darkrai-2008,tt1226251,ja,劇場版ポケットモンスター ダイヤモンド&パール ディアルガVSパルキアVSダークライ,"Ash and friends (this time accompanied by newcomer Dawn) arrive at an idyllic village on their way to their next Pokemon contest, where chaos will soon erupt with the prophecy of two Pokemon Gods (Dialga and Palkia) and the arrival of a mysterious, seemingly deadly Pokemon named Darkrai, which has the power to distort space and time.",/9TcvVXElhZ1e4J3n6JUIDKpZiTE.jpg,Somewhere Between Time & Space... A Legend Is Born.,"Family, Adventure, Animation, Fantasy, Action, Science Fiction","Pikachu Project, TV Tokyo, The Pokémon Company, Shogakukan, Media Factory, TakaraTomy, East Japan Marketing & Communications, OLM, Shogakukan Production",Japan,"English, Japanese","nightmare, pocket monsters, contest, misunderstanding, battle, based on video game, interdimensional beings, anime",6.903,243,2007
